,player.id_in_group,player.wtp_voting_cost,player.wtp_voting_cost_pq,player.is_large_team,player.is_large_team_pq,player.is_winner,player.is_winner_pq,player.voting_cost,player.voting_cost_pq,player.vote,player.vote_pq,player.temp_payoff,player.temp_payoff_pq,group.small_team_vote_count,group.large_team_vote_count,group.small_team_win,group.small_team_vote_count_pq,group.large_team_vote_count_pq,group.small_team_win_pq,group.total_vote_count_pq,player.Q2_vote,player.Q2_vote_pq,player.Q2_no_vote,player.Q2_no_vote_pq,player.Q2_willingness_to_pay,player.Q2_willingness_to_pay_pq,player.Q3_vote,player.Q3_vote_pq,player.Q3_no_vote,player.Q3_no_vote_pq,player.Q3_willingness_to_pay,player.Q3_willingness_to_pay_pq,player.Q4_vote,player.Q4_vote_pq,player.Q4_no_vote,player.Q4_no_vote_pq,player.Q4_willingness_to_pay,player.Q4_willingness_to_pay_pq,player.Q5_vote,player.Q5_vote_pq,player.Q5_no_vote,player.Q5_no_vote_pq,player.Q5_willingness_to_pay,player.Q5_willingness_to_pay_pq,player.Q6_vote,player.Q6_vote_pq,player.Q6_no_vote,player.Q6_no_vote_pq,player.Q6_willingness_to_pay,player.Q6_willingness_to_pay_pq,treatment,round_num,session,sb_condition,bb_pq
72,3,27,12,1,0,1,1,19,9,1,1,31,41,3,6,0,1,5,1,6,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,13,0826_m_control,bs,
73,3,27,27,0,1,1,0,8,7,1,1,42,-7,3,3,1,0,3,1,3,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,14,0826_m_control,sb,
74,3,27,27,1,1,1,0,47,7,0,1,50,-7,2,4,0,1,4,1,5,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,15,0826_m_control,bb,same
75,3,27,27,1,1,1,0,6,3,1,1,44,-3,1,6,0,0,6,1,6,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,16,0826_m_control,bb,same
76,3,27,2,0,0,0,1,22,3,1,0,-22,50,2,4,0,1,4,1,5,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,17,0826_m_control,ss,
77,3,34,25,0,1,0,0,44,41,0,0,0,0,0,5,0,1,4,1,5,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,18,0826_m_control,sb,
78,3,27,0,1,0,1,1,37,9,0,0,50,50,0,5,0,0,5,1,5,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,19,0826_m_control,bs,
79,3,27,28,0,1,0,1,34,38,0,0,0,50,3,6,0,1,6,0,7,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,20,0826_m_control,sb,
80,3,32,27,0,1,0,0,2,8,1,1,-2,-8,2,4,0,0,4,1,4,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,21,0826_m_control,sb,
81,3,33,0,1,0,1,1,35,30,0,0,50,50,2,2,0,1,2,1,3,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,22,0826_m_control,bs,
82,3,27,26,1,1,1,0,10,18,1,1,40,-18,2,5,0,1,5,1,6,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,23,0826_m_control,bb,same
83,3,27,25,1,1,1,0,11,46,1,0,39,0,1,4,0,0,4,1,4,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,24,0826_m_control,bb,different
84,3,23,0,0,0,0,1,48,38,0,0,0,50,2,4,0,0,4,1,4,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,25,0826_m_control,ss,
85,3,26,0,1,0,0,1,35,46,0,0,0,50,3,1,1,0,1,1,1,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,26,0826_m_control,bs,
86,3,34,25,1,1,1,0,33,3,1,1,17,-3,3,3,0,1,3,1,4,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,27,0826_m_control,bb,same
87,3,34,25,0,1,1,0,21,41,1,0,29,0,2,1,1,0,1,1,1,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,28,0826_m_control,sb,
88,3,27,0,1,0,1,1,28,9,0,0,50,50,3,4,0,0,4,1,4,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,29,0826_m_control,bs,
89,3,26,0,0,0,0,1,18,7,1,0,-18,50,2,4,0,0,4,1,4,60,50,50,30,33,26,60,50,40,20,27,27,50,60,50,80,27,1,50,50,40,70,30,0,50,50,40,30,26,26,0,30,0826_m_control,ss,
90,4,35,0,1,0,0,1,13,18,1,0,-13,50,4,3,1,0,3,1,3,70,40,50,10,30,20,70,20,50,10,30,20,80,10,60,90,35,0,50,20,50,90,20,0,40,50,40,20,30,20,0,1,0826_m_control,bs,
91,4,35,0,1,0,1,1,8,28,1,0,42,50,4,5,0,3,2,1,5,70,40,50,10,30,20,70,20,50,10,30,20,80,10,60,90,35,0,50,20,50,90,20,0,40,50,40,20,30,20,0,2,0826_m_control,bs,
92,4,39,0,0,0,0,1,48,44,0,0,0,50,1,4,0,1,4,1,5,70,40,50,10,30,20,70,20,50,10,30,20,80,10,60,90,35,0,50,20,50,90,20,0,40,50,40,20,30,20,0,3,0826_m_control,ss,
93,4,42,0,0,0,0,1,41,22,1,0,-41,50,2,2,0,2,2,1,4,70,40,50,10,30,20,70,20,50,10,30,20,80,10,60,90,35,0,50,20,50,90,20,0,40,50,40,20,30,20,0,4,0826_m_control,ss,
94,4,32,0,0,0,0,1,43,4,0,0,0,50,3,4,0,2,4,1,6,70,40,50,10,30,20,70,20,50,10,30,20,80,10,60,90,35,0,50,20,50,90,20,0,40,50,40,20,30,20,0,5,0826_m_control,ss,
95,4,35,0,0,1,1,0,36,29,0,0,50,0,5,4,1,1,3,1,4,70,40,50,10,30,20,70,20,50,10,30,20,80,10,60,90,35,0,50,20,50,90,20,0,40,50,40,20,30,20,0,6,0826_m_control,sb,
96,4,34,34,0,1,0,0,48,49,0,0,0,0,3,5,0,0,5,1,5,70,40,50,10,30,20,70,20,50,10,30,20,80,10,60,90,35,0,50,20,50,90,20,0,40,50,40,20,30,20,0,7,0826_m_control,sb,
