,player.id_in_group,player.wtp_voting_cost,player.is_large_team,player.is_large_team_pq,player.is_winner,player.is_winner_pq,player.voting_cost,player.vote,player.temp_payoff,group.small_team_vote_count,group.large_team_vote_count,group.small_team_win,group.small_team_vote_count_pq,group.large_team_vote_count_pq,group.small_team_win_pq,group.total_vote_count_pq,player.Q2_vote,player.Q2_vote_pq,player.Q2_no_vote,player.Q2_no_vote_pq,player.Q2_willingness_to_pay,player.Q3_vote,player.Q3_vote_pq,player.Q3_no_vote,player.Q3_no_vote_pq,player.Q3_willingness_to_pay,player.Q4_vote,player.Q4_vote_pq,player.Q4_no_vote,player.Q4_no_vote_pq,player.Q4_willingness_to_pay,player.Q5_vote,player.Q5_vote_pq,player.Q5_no_vote,player.Q5_no_vote_pq,player.Q5_willingness_to_pay,player.Q6_vote,player.Q6_vote_pq,player.Q6_no_vote,player.Q6_no_vote_pq,player.Q6_willingness_to_pay,treatment,round_num,session,sb_condition,bb_pq
256,9,2,1,0,1,1,74,0,100,1,1,0,1,1,1,2,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,17,0826_a_treatment,bs,
257,9,1,0,0,0,1,22,0,50,0,0,0,0,0,1,0,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,18,0826_a_treatment,ss,
258,9,0,0,1,0,0,50,0,0,1,3,0,3,1,1,4,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,19,0826_a_treatment,sb,
259,9,0,0,1,0,0,2,0,0,0,1,0,1,0,1,1,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,20,0826_a_treatment,sb,
260,9,1,0,0,1,1,49,0,100,1,1,1,1,1,1,2,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,21,0826_a_treatment,ss,
261,9,0,1,1,0,0,79,0,0,1,0,1,1,0,1,1,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,22,0826_a_treatment,bb,same
262,9,0,1,1,1,0,0,1,50,1,4,0,1,4,1,5,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,23,0826_a_treatment,bb,same
263,9,0,0,1,0,0,25,0,0,0,1,0,1,0,1,1,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,24,0826_a_treatment,sb,
264,9,0,1,1,1,0,70,0,50,0,1,0,0,1,1,1,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,25,0826_a_treatment,bb,same
265,9,0,1,1,1,0,95,0,50,0,2,0,0,2,1,2,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,26,0826_a_treatment,bb,same
266,9,1,0,0,0,1,90,0,50,0,0,0,0,0,1,0,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,27,0826_a_treatment,ss,
267,9,1,0,0,1,1,14,0,100,0,0,1,0,0,1,0,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,28,0826_a_treatment,ss,
268,9,0,0,1,0,0,89,0,0,0,0,0,0,0,1,0,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,29,0826_a_treatment,sb,
269,9,0,1,1,1,0,57,0,50,0,1,0,0,1,1,1,75,0,75,0,1,75,0,75,0,1,80,100,80,100,3,30,100,30,100,1,30,0,30,0,0,1,30,0826_a_treatment,bb,same
270,10,25,1,0,1,1,91,0,100,2,3,0,3,2,1,5,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,1,0826_a_treatment,bs,
271,10,1,0,0,0,1,98,0,50,0,3,0,0,3,1,3,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,2,0826_a_treatment,ss,
272,10,15,1,1,0,0,14,1,-14,3,1,1,3,1,1,4,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,3,0826_a_treatment,bb,same
273,10,22,1,0,1,1,19,1,81,0,3,0,2,1,1,3,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,4,0826_a_treatment,bs,
274,10,20,1,0,0,1,20,1,30,2,1,1,1,2,1,3,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,5,0826_a_treatment,bs,
275,10,9,0,1,0,0,43,0,0,0,2,0,2,0,1,2,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,6,0826_a_treatment,sb,
276,10,15,0,1,1,0,80,0,50,2,1,1,0,3,1,3,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,7,0826_a_treatment,sb,
277,10,25,1,0,0,1,22,1,28,2,2,1,1,3,1,4,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,8,0826_a_treatment,bs,
278,10,20,1,0,1,1,16,1,84,3,5,0,4,4,1,8,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,9,0826_a_treatment,bs,
279,10,30,1,1,1,0,12,1,38,1,4,0,1,4,1,5,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,10,0826_a_treatment,bb,same
280,10,20,1,0,0,1,64,0,50,1,1,1,1,1,1,2,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,11,0826_a_treatment,bs,
281,10,5,0,1,0,0,38,0,0,0,1,0,1,0,1,1,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,12,0826_a_treatment,sb,
282,10,30,0,0,0,1,89,0,50,0,1,0,0,1,1,1,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,13,0826_a_treatment,ss,
283,10,15,0,0,0,1,16,0,50,0,3,0,0,3,1,3,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,14,0826_a_treatment,ss,
284,10,25,1,1,0,0,26,0,0,2,0,1,0,2,1,2,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,15,0826_a_treatment,bb,different
285,10,9,0,0,0,1,24,0,50,0,3,0,0,3,1,3,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,16,0826_a_treatment,ss,
286,10,20,1,0,1,1,13,1,87,1,1,0,1,1,1,2,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,17,0826_a_treatment,bs,
287,10,0,0,0,0,1,55,0,50,0,0,0,0,0,1,0,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,18,0826_a_treatment,ss,
288,10,20,0,1,0,0,50,0,0,1,3,0,3,1,1,4,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,19,0826_a_treatment,sb,
289,10,9,0,1,0,0,47,0,0,0,1,0,1,0,1,1,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,20,0826_a_treatment,sb,
290,10,25,1,1,0,0,95,0,0,1,1,1,1,1,1,2,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,21,0826_a_treatment,bb,same
291,10,20,1,1,0,0,94,0,0,1,0,1,1,0,1,1,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,22,0826_a_treatment,bb,same
292,10,19,1,1,1,0,71,0,50,1,4,0,1,4,1,5,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,23,0826_a_treatment,bb,same
293,10,1,0,1,0,0,65,0,0,0,1,0,1,0,1,1,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,24,0826_a_treatment,sb,
294,10,20,1,1,1,0,38,0,50,0,1,0,0,1,1,1,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,25,0826_a_treatment,bb,same
295,10,25,1,1,1,0,73,0,50,0,2,0,0,2,1,2,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,26,0826_a_treatment,bb,same
296,10,0,0,0,0,1,18,0,50,0,0,0,0,0,1,0,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,27,0826_a_treatment,ss,
297,10,0,0,0,1,1,12,0,100,0,0,1,0,0,1,0,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,28,0826_a_treatment,ss,
298,10,9,0,1,0,0,53,0,0,0,0,0,0,0,1,0,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,29,0826_a_treatment,sb,
299,10,20,1,1,1,0,38,0,50,0,1,0,0,1,1,1,74,0,50,90,35,15,40,50,0,10,70,100,60,100,30,50,100,40,100,0,60,30,55,20,20,1,30,0826_a_treatment,bb,same
300,11,24,1,0,1,1,87,0,100,2,3,0,3,2,1,5,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,1,0826_a_treatment,bs,
301,11,35,1,1,1,0,74,0,50,0,3,0,0,3,1,3,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,2,0826_a_treatment,bb,same
302,11,25,1,1,0,0,35,0,0,3,1,1,3,1,1,4,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,3,0826_a_treatment,bb,same
303,11,33,1,0,1,1,10,1,90,0,3,0,2,1,1,3,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,4,0826_a_treatment,bs,
304,11,33,1,0,0,1,95,0,50,2,1,1,1,2,1,3,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,5,0826_a_treatment,bs,
305,11,33,1,0,1,1,26,1,74,0,2,0,2,0,1,2,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,6,0826_a_treatment,bs,
306,11,15,0,1,1,0,72,0,50,2,1,1,0,3,1,3,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,7,0826_a_treatment,sb,
307,11,33,1,0,0,1,98,0,50,2,2,1,1,3,1,4,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,8,0826_a_treatment,bs,
308,11,33,1,0,1,1,67,0,100,3,5,0,4,4,1,8,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,9,0826_a_treatment,bs,
309,11,40,1,1,1,0,2,1,48,1,4,0,1,4,1,5,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,10,0826_a_treatment,bb,same
310,11,33,1,0,0,1,28,1,22,1,1,1,1,1,1,2,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,11,0826_a_treatment,bs,
311,11,5,0,1,0,0,7,0,0,0,1,0,1,0,1,1,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,12,0826_a_treatment,sb,
312,11,5,0,0,0,1,27,0,50,0,1,0,0,1,1,1,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,13,0826_a_treatment,ss,
313,11,5,0,0,0,1,78,0,50,0,3,0,0,3,1,3,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,14,0826_a_treatment,ss,
314,11,25,0,1,1,0,38,0,50,2,0,1,0,2,1,2,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,15,0826_a_treatment,sb,
315,11,5,0,0,0,1,90,0,50,0,3,0,0,3,1,3,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,16,0826_a_treatment,ss,
316,11,35,1,1,1,0,92,0,50,1,1,0,1,1,1,2,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,17,0826_a_treatment,bb,different
317,11,5,0,0,0,1,26,0,50,0,0,0,0,0,1,0,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,18,0826_a_treatment,ss,
318,11,15,0,1,0,0,10,1,-10,1,3,0,3,1,1,4,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,19,0826_a_treatment,sb,
319,11,0,0,1,0,0,67,0,0,0,1,0,1,0,1,1,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,20,0826_a_treatment,sb,
320,11,20,1,1,0,0,41,0,0,1,1,1,1,1,1,2,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,21,0826_a_treatment,bb,same
321,11,20,1,1,0,0,81,0,0,1,0,1,1,0,1,1,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,22,0826_a_treatment,bb,same
322,11,25,1,1,1,0,25,1,25,1,4,0,1,4,1,5,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,23,0826_a_treatment,bb,same
323,11,25,0,1,0,0,45,0,0,0,1,0,1,0,1,1,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,24,0826_a_treatment,sb,
324,11,0,0,0,0,1,86,0,50,0,1,0,0,1,1,1,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,25,0826_a_treatment,ss,
325,11,40,1,1,1,0,60,0,50,0,2,0,0,2,1,2,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,26,0826_a_treatment,bb,same
326,11,0,0,0,0,1,58,0,50,0,0,0,0,0,1,0,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,27,0826_a_treatment,ss,
327,11,0,0,0,1,1,89,0,100,0,0,1,0,0,1,0,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,28,0826_a_treatment,ss,
328,11,25,0,1,0,0,61,0,0,0,0,0,0,0,1,0,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,29,0826_a_treatment,sb,
329,11,40,1,1,1,0,84,0,50,0,1,0,0,1,1,1,80,0,60,0,40,50,0,40,0,30,50,90,0,90,15,30,90,20,95,0,55,25,40,0,30,1,30,0826_a_treatment,bb,same
330,12,9,1,0,1,1,10,0,100,2,3,0,3,2,1,5,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,1,0826_a_treatment,bs,
331,12,50,1,1,1,0,94,0,50,0,3,0,0,3,1,3,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,2,0826_a_treatment,bb,same
332,12,10,0,0,1,1,23,0,100,3,1,1,3,1,1,4,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,3,0826_a_treatment,ss,
333,12,9,1,0,1,1,50,0,100,0,3,0,2,1,1,3,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,4,0826_a_treatment,bs,
334,12,30,1,0,0,1,75,0,50,2,1,1,1,2,1,3,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,5,0826_a_treatment,bs,
335,12,30,1,0,1,1,90,0,100,0,2,0,2,0,1,2,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,6,0826_a_treatment,bs,
336,12,50,1,0,0,1,73,0,50,2,1,1,0,3,1,3,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,7,0826_a_treatment,bs,
337,12,40,1,0,0,1,72,0,50,2,2,1,1,3,1,4,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,8,0826_a_treatment,bs,
338,12,39,1,1,1,0,5,1,45,3,5,0,4,4,1,8,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,9,0826_a_treatment,bb,different
339,12,50,1,1,1,0,19,1,31,1,4,0,1,4,1,5,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,10,0826_a_treatment,bb,same
340,12,30,1,0,0,1,31,0,50,1,1,1,1,1,1,2,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,11,0826_a_treatment,bs,
341,12,9,0,1,0,0,78,0,0,0,1,0,1,0,1,1,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,12,0826_a_treatment,sb,
342,12,0,0,0,0,1,17,0,50,0,1,0,0,1,1,1,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,13,0826_a_treatment,ss,
343,12,20,0,0,0,1,65,0,50,0,3,0,0,3,1,3,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,14,0826_a_treatment,ss,
344,12,30,0,1,1,0,44,0,50,2,0,1,0,2,1,2,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,15,0826_a_treatment,sb,
345,12,50,1,1,1,0,96,0,50,0,3,0,0,3,1,3,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,16,0826_a_treatment,bb,same
346,12,20,0,1,0,0,75,0,0,1,1,0,1,1,1,2,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,17,0826_a_treatment,sb,
347,12,0,0,0,0,1,78,0,50,0,0,0,0,0,1,0,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,18,0826_a_treatment,ss,
348,12,23,0,1,0,0,63,0,0,1,3,0,3,1,1,4,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,19,0826_a_treatment,sb,
349,12,9,0,1,0,0,13,0,0,0,1,0,1,0,1,1,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,20,0826_a_treatment,sb,
350,12,50,1,1,0,0,59,0,0,1,1,1,1,1,1,2,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,21,0826_a_treatment,bb,same
351,12,50,1,1,0,0,69,0,0,1,0,1,1,0,1,1,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,22,0826_a_treatment,bb,same
352,12,50,1,1,1,0,74,0,50,1,4,0,1,4,1,5,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,23,0826_a_treatment,bb,same
353,12,20,0,1,0,0,26,0,0,0,1,0,1,0,1,1,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,24,0826_a_treatment,sb,
354,12,10,0,0,0,1,63,0,50,0,1,0,0,1,1,1,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,25,0826_a_treatment,ss,
355,12,40,1,1,1,0,38,1,12,0,2,0,0,2,1,2,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,26,0826_a_treatment,bb,same
356,12,1,0,0,0,1,52,0,50,0,0,0,0,0,1,0,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,27,0826_a_treatment,ss,
357,12,0,0,0,1,1,8,0,100,0,0,1,0,0,1,0,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,28,0826_a_treatment,ss,
358,12,25,0,1,0,0,73,0,0,0,0,0,0,0,1,0,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,29,0826_a_treatment,sb,
359,12,30,1,1,1,0,74,0,50,0,1,0,0,1,1,1,50,5,25,0,30,40,0,20,0,20,50,50,30,70,40,20,50,10,70,20,20,5,20,5,20,1,30,0826_a_treatment,bb,same
360,13,55,1,0,1,1,39,1,61,2,3,0,3,2,1,5,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,1,0826_a_treatment,bs,
361,13,45,1,1,1,0,82,0,50,0,3,0,0,3,1,3,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,2,0826_a_treatment,bb,same
362,13,65,0,0,1,1,15,1,85,3,1,1,3,1,1,4,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,3,0826_a_treatment,ss,
363,13,0,1,0,1,1,37,0,100,0,3,0,2,1,1,3,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,4,0826_a_treatment,bs,
364,13,0,1,0,0,1,20,0,50,2,1,1,1,2,1,3,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,5,0826_a_treatment,bs,
365,13,0,1,0,1,1,61,0,100,0,2,0,2,0,1,2,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,6,0826_a_treatment,bs,
366,13,0,1,0,0,1,15,0,50,2,1,1,0,3,1,3,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,7,0826_a_treatment,bs,
367,13,25,1,1,0,0,14,1,-14,2,2,1,1,3,1,4,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,8,0826_a_treatment,bb,different
368,13,25,0,1,0,0,38,0,0,3,5,0,4,4,1,8,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,9,0826_a_treatment,sb,
369,13,55,1,1,1,0,28,1,22,1,4,0,1,4,1,5,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,10,0826_a_treatment,bb,same
370,13,0,1,0,0,1,38,0,50,1,1,1,1,1,1,2,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,11,0826_a_treatment,bs,
371,13,45,0,1,0,0,76,0,0,0,1,0,1,0,1,1,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,12,0826_a_treatment,sb,
372,13,45,0,0,0,1,64,0,50,0,1,0,0,1,1,1,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,13,0826_a_treatment,ss,
373,13,0,1,1,1,0,0,1,50,0,3,0,0,3,1,3,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,14,0826_a_treatment,bb,same
374,13,45,0,1,1,0,1,1,49,2,0,1,0,2,1,2,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,15,0826_a_treatment,sb,
375,13,45,1,1,1,0,55,0,50,0,3,0,0,3,1,3,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,16,0826_a_treatment,bb,same
376,13,25,0,1,0,0,89,0,0,1,1,0,1,1,1,2,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,17,0826_a_treatment,sb,
377,13,0,0,0,0,1,81,0,50,0,0,0,0,0,1,0,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,18,0826_a_treatment,ss,
378,13,35,0,1,0,0,59,0,0,1,3,0,3,1,1,4,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,19,0826_a_treatment,sb,
379,13,35,0,1,0,0,64,0,0,0,1,0,1,0,1,1,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,20,0826_a_treatment,sb,
380,13,30,1,1,0,0,21,1,-21,1,1,1,1,1,1,2,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,21,0826_a_treatment,bb,same
381,13,25,1,1,0,0,65,0,0,1,0,1,1,0,1,1,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,22,0826_a_treatment,bb,same
382,13,0,0,0,0,1,90,0,50,1,4,0,1,4,1,5,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,23,0826_a_treatment,ss,
383,13,0,1,0,1,1,41,0,100,0,1,0,1,0,1,1,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,24,0826_a_treatment,bs,
384,13,0,0,0,0,1,58,0,50,0,1,0,0,1,1,1,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,25,0826_a_treatment,ss,
385,13,25,1,1,1,0,59,0,50,0,2,0,0,2,1,2,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,26,0826_a_treatment,bb,same
386,13,0,0,0,0,1,12,0,50,0,0,0,0,0,1,0,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,27,0826_a_treatment,ss,
387,13,0,0,0,1,1,30,0,100,0,0,1,0,0,1,0,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,28,0826_a_treatment,ss,
388,13,25,0,1,0,0,94,0,0,0,0,0,0,0,1,0,50,0,50,0,25,50,0,50,0,25,20,100,0,100,0,20,100,20,100,0,50,0,50,0,45,1,29,0826_a_treatment,sb,
